,Year,Month,Day,height_cm,weight_kg,wage_usd,wage_usd,release_clause_usd,team_position,contract_valid_until
314,2017.0,7.0,1.0,194,94,32100.000000000004,32100.000000000004,34882000.0,GK,2021.0
315,2019.0,7.0,12.0,174,67,74900.0,74900.0,39911000.0,RM,2024.0
316,2018.0,7.0,16.0,171,68,12840.0,12840.0,7704000.0,LCM,2021.0
317,2019.0,1.0,8.0,188,81,13910.0,13910.0,7704000.0,LCB,2021.0
318,2015.0,6.0,18.0,188,89,70620.0,70620.0,16264000.000000002,ST,2021.0
319,2019.0,7.0,3.0,185,80,66340.0,66340.0,36166000.0,SUB,2022.0
320,2019.0,8.0,21.0,170,72,57780.0,57780.0,11877000.0,LS,2021.0
321,2014.0,9.0,1.0,189,82,34240.0,34240.0,17334000.0,GK,2022.0
322,2018.0,6.0,20.0,190,83,27820.0,27820.0,9737000.0,GK,2021.0
323,2011.0,7.0,11.0,188,93,34240.0,34240.0,20330000.0,RES,2021.0
324,2019.0,2.0,14.0,183,73,26750.0,26750.0,22363000.0,LCM,2021.0
325,2019.0,8.0,5.0,193,87,27820.0,27820.0,16478000.000000002,GK,2024.0
326,2019.0,7.0,11.0,189,77,19260.0,19260.0,18190000.0,SUB,2023.0
327,2017.0,7.0,13.0,186,81,70620.0,70620.0,23647000.0,LCB,2021.0
328,2012.0,8.0,29.0,192,86,81320.0,81320.0,23861000.0,SUB,2021.0
329,2015.0,7.0,1.0,189,90,93090.0,93090.0,18511000.0,RES,2021.0
330,2020.0,8.0,6.0,180,76,44940.0,44940.0,26964000.0,LS,2023.0
331,2014.0,7.0,4.0,174,76,535.0,535.0,31458000.0,RM,2021.0
332,2013.0,1.0,11.0,172,75,535.0,535.0,31458000.0,LM,2021.0
333,2019.0,7.0,18.0,172,68,27820.0,27820.0,26215000.0,RM,2022.0
334,2016.0,8.0,31.0,188,85,102720.0,102720.0,29532000.0,LB,2023.0
335,2015.0,2.0,2.0,179,72,84530.0,84530.0,19474000.0,RM,2022.0
336,2018.0,7.0,1.0,182,79,67410.0,67410.0,29104000.0,SUB,2022.0
337,2018.0,7.0,13.0,169,72,112350.0,112350.0,35631000.0,RES,2023.0
338,2017.0,8.0,31.0,178,66,69550.0,69550.0,30923000.0,SUB,2023.0
339,2017.0,1.0,31.0,196,92,20330.0,20330.0,32100000.000000004,CB,2023.0
340,2018.0,2.0,19.0,171,67,29960.0,29960.0,29104000.0,CAM,2021.0
341,2019.0,7.0,2.0,174,70,107000.0,107000.0,35631000.0,SUB,2024.0
342,2017.0,7.0,17.0,180,76,22470.0,22470.0,25894000.0,GK,2022.0
343,2019.0,7.0,1.0,185,83,35310.0,35310.0,25894000.0,GK,2023.0
344,2017.0,7.0,31.0,182,75,24610.0,24610.0,26964000.0,RW,2022.0
345,2020.0,9.0,2.0,179,85,72760.0,72760.0,38627000.0,SUB,2024.0
346,2013.0,2.0,14.0,177,86,535.0,535.0,31458000.0,LB,2023.0
347,2020.0,8.0,30.0,182,87,102720.0,102720.0,30495000.0,RB,2024.0
348,2018.0,7.0,15.0,175,70,56710.0,56710.0,37664000.0,SUB,2022.0
349,2020.0,7.0,1.0,190,82,67410.0,67410.0,27285000.0,RM,2024.0
350,2020.0,7.0,21.0,176,70,41730.0,41730.0,42693000.0,RW,2025.0
351,2010.0,7.0,1.0,173,67,89880.0,89880.0,28676000.0,RB,2023.0
352,2018.0,7.0,31.0,178,72,64200.00000000001,64200.00000000001,32956000.000000004,SUB,2023.0
353,2020.0,9.0,20.0,182,71,28890.0,28890.0,20972000.0,LS,2022.0
354,2017.0,8.0,11.0,185,76,66340.0,66340.0,27285000.0,RCM,2021.0
355,2016.0,1.0,12.0,182,70,25680.0,25680.0,24717000.0,CM,2023.0
356,2018.0,7.0,2.0,175,75,33170.0,33170.0,33705000.0,RB,2022.0
358,2018.0,7.0,1.0,197,84,66340.0,66340.0,34561000.0,ST,2023.0
360,2019.0,1.0,1.0,172,68,535.0,535.0,35310000.0,LB,2023.0
361,2019.0,1.0,1.0,175,70,33170.0,33170.0,35631000.0,RCM,2023.0
362,2019.0,1.0,1.0,188,83,56710.0,56710.0,37664000.0,ST,2023.0
364,2019.0,1.0,1.0,180,75,535.0,535.0,43870000.0,LCM,2023.0
365,2019.0,1.0,1.0,184,79,535.0,535.0,41623000.0,ST,2023.0
366,2018.0,7.0,12.0,176,73,101650.0,101650.0,78752000.0,SUB,2025.0
367,2020.0,8.0,31.0,175,68,92020.0,92020.0,40553000.0,RCM,2024.0
368,2018.0,7.0,1.0,187,84,49220.0,49220.0,37664000.0,SUB,2023.0
369,2016.0,1.0,10.0,178,70,73830.0,73830.0,47187000.0,LM,2024.0
370,2016.0,7.0,1.0,190,85,74900.0,74900.0,35952000.0,RES,2025.0
371,2019.0,7.0,2.0,181,76,87740.0,87740.0,46117000.0,SUB,2024.0
372,2019.0,7.0,1.0,186,78,123050.0,123050.0,45796000.0,SUB,2025.0
373,2019.0,8.0,2.0,173,67,46010.0,46010.0,46117000.0,RW,2025.0
374,2020.0,9.0,19.0,178,73,96300.0,96300.0,44940000.0,SUB,2025.0
375,2018.0,7.0,12.0,189,83,33170.0,33170.0,49220000.0,LCM,2025.0
376,2019.0,7.0,22.0,192,87,46010.0,46010.0,41730000.0,LM,2023.0
377,2015.0,8.0,25.0,190,89,19260.0,19260.0,38199000.0,GK,2025.0
378,2019.0,7.0,18.0,179,72,53500.0,53500.0,41730000.0,LAM,2024.0
379,2019.0,6.0,26.0,178,79,535.0,535.0,52644000.0,CAM,2024.0
380,2015.0,8.0,31.0,187,79,535.0,535.0,38520000.0,GK,2023.0
381,2015.0,1.0,1.0,175,71,535.0,535.0,52644000.0,RM,2023.0
382,2014.0,7.0,1.0,178,74,81320.0,81320.0,37022000.0,RWB,2023.0
384,2014.0,8.0,22.0,187,88,49220.0,49220.0,34240000.0,RB,2024.0
386,2016.0,7.0,4.0,175,64,102720.0,102720.0,36059000.0,SUB,2024.0
387,2017.0,1.0,31.0,178,79,63130.00000000001,63130.00000000001,37985000.0,SUB,2023.0
388,2018.0,8.0,9.0,185,82,73830.0,73830.0,38092000.0,LCB,2023.0
389,2019.0,7.0,1.0,182,85,149800.0,149800.0,45475000.0,SUB,2024.0
390,2019.0,7.0,5.0,184,82,39590.0,39590.0,33277000.000000004,LB,2024.0
391,2018.0,7.0,1.0,175,74,29960.0,29960.0,41944000.0,RDM,2023.0
392,2017.0,2.0,1.0,176,66,22470.0,22470.0,31565000.0,LAM,2023.0
393,2019.0,7.0,14.0,186,84,42800.0,42800.0,46545000.0,LS,2024.0
394,2020.0,8.0,11.0,185,84,78110.0,78110.0,37022000.0,RDM,2025.0
395,2017.0,7.0,1.0,187,80,107000.0,107000.0,35952000.0,RCB,2024.0
396,2019.0,7.0,1.0,191,83,26750.0,26750.0,32635000.000000004,GK,2023.0
397,2016.0,8.0,9.0,188,70,117700.0,117700.0,34026000.0,SUB,2022.0
398,2014.0,1.0,31.0,190,95,87740.0,87740.0,34882000.0,LCB,2023.0
399,2012.0,3.0,1.0,180,68,69550.0,69550.0,40125000.0,LW,2025.0
400,2017.0,7.0,12.0,186,76,39590.0,39590.0,43014000.0,SUB,2022.0
401,2015.0,8.0,18.0,181,72,60990.0,60990.0,35096000.0,LS,2022.0
402,2016.0,8.0,9.0,180,75,73830.0,73830.0,34240000.0,LCM,2024.0
403,2014.0,9.0,1.0,172,71,18190.0,18190.0,41088000.0,RM,2021.0
404,2015.0,2.0,4.0,190,84,75970.0,75970.0,30495000.0,SUB,2023.0
405,2018.0,7.0,13.0,191,93,18190.0,18190.0,27071000.0,GK,2023.0
406,2017.0,7.0,1.0,181,81,79180.0,79180.0,34133000.0,SUB,2022.0
407,2019.0,8.0,23.0,175,70,70620.0,70620.0,36059000.0,SUB,2024.0
408,2019.0,9.0,3.0,172,70,48150.0,48150.0,39055000.0,RCM,2024.0
409,2019.0,7.0,1.0,173,74,58850.0,58850.0,39055000.0,RW,2024.0
410,2014.0,7.0,1.0,183,78,27820.0,27820.0,38413000.0,RCB,2026.0
411,2019.0,7.0,18.0,184,75,54570.0,54570.0,37557000.0,SUB,2024.0
412,2017.0,7.0,1.0,184,82,56710.0,56710.0,27499000.0,GK,2022.0
413,2019.0,8.0,1.0,186,82,35310.0,35310.0,29425000.0,LCB,2024.0
414,2017.0,7.0,24.0,185,77,86670.0,86670.0,33277000.000000004,SUB,2022.0
415,2016.0,7.0,1.0,185,80,85600.0,85600.0,31672000.0,LCM,2023.0
416,2016.0,8.0,15.0,179,70,33170.0,33170.0,38413000.0,RCM,2023.0
417,2019.0,7.0,1.0,181,83,59920.0,59920.0,27499000.0,SUB,2024.0
418,2019.0,7.0,15.0,187,78,49220.0,49220.0,25359000.0,GK,2024.0
419,2017.0,1.0,3.0,187,77,87740.0,87740.0,36059000.0,SUB,2021.0
420,2018.0,6.0,11.0,177,73,26750.0,26750.0,35096000.0,SUB,2023.0
421,2018.0,8.0,6.0,175,80,52430.0,52430.0,27499000.0,LB,2023.0
422,2016.0,2.0,1.0,185,81,63130.00000000001,63130.00000000001,31672000.0,RCB,2022.0
423,2018.0,1.0,30.0,182,77,31030.0,31030.0,32635000.000000004,LCB,2023.0
424,2014.0,7.0,23.0,182,76,92020.0,92020.0,30602000.0,LB,2024.0
425,2018.0,7.0,13.0,181,79,52430.0,52430.0,33277000.000000004,ST,2023.0
426,2012.0,7.0,1.0,183,72,41730.0,41730.0,33277000.000000004,RM,2022.0
427,2019.0,7.0,1.0,183,74,72760.0,72760.0,32314000.000000004,LDM,2024.0
428,2016.0,8.0,28.0,179,73,105930.0,105930.0,30495000.0,RES,2022.0
429,2020.0,7.0,1.0,180,80,12840.0,12840.0,7811000.0,RM,2021.0
430,2015.0,9.0,1.0,179,75,23540.0,23540.0,11235000.0,LM,2021.0
431,2015.0,7.0,1.0,175,70,100580.0,100580.0,13910000.0,SUB,2022.0
432,2019.0,2.0,19.0,177,70,13910.0,13910.0,14445000.0,LW,2021.0
433,2002.0,1.0,1.0,186,78,535.0,535.0,15301000.0,GK,2022.0
434,2018.0,8.0,23.0,184,77,56710.0,56710.0,14552000.0,ST,2022.0
435,2016.0,7.0,1.0,180,79,23540.0,23540.0,10593000.0,LS,2021.0
436,2019.0,1.0,17.0,185,85,23540.0,23540.0,18297000.0,LCM,2021.0
437,2019.0,9.0,2.0,177,72,86670.0,86670.0,16264000.000000002,ST,2022.0
438,2019.0,7.0,26.0,186,80,19260.0,19260.0,7490000.0,CB,2021.0
439,2018.0,6.0,8.0,188,77,85600.0,85600.0,19367000.0,RCB,2021.0
440,2013.0,8.0,30.0,184,80,104860.0,104860.0,30495000.0,SUB,2022.0
441,2015.0,8.0,31.0,184,83,35310.0,35310.0,21400000.0,ST,2021.0
442,2018.0,7.0,10.0,181,74,40660.0,40660.0,23647000.0,RB,2022.0
443,2015.0,7.0,27.0,192,86,90950.0,90950.0,16264000.000000002,SUB,2021.0
444,2010.0,7.0,1.0,184,79,43870.0,43870.0,8239000.000000001,SUB,2021.0
445,2019.0,8.0,31.0,180,77,34240.0,34240.0,11235000.0,LB,2021.0
446,2020.0,8.0,21.0,190,92,13910.0,13910.0,17120000.0,GK,2022.0
447,2020.0,9.0,15.0,185,91,65270.00000000001,65270.00000000001,6420000.0,SUB,2021.0
448,2020.0,1.0,13.0,191,82,46010.0,46010.0,20009000.0,RCB,2022.0
449,2018.0,1.0,1.0,188,83,67410.0,67410.0,29639000.0,SUB,2021.0
450,2019.0,8.0,8.0,189,86,85600.0,85600.0,14231000.0,CB,2021.0
451,2019.0,1.0,31.0,163,61,52430.0,52430.0,16371000.000000002,CAM,2022.0
452,2020.0,8.0,7.0,168,62,112350.0,112350.0,23005000.0,SUB,2023.0
453,2018.0,8.0,20.0,172,68,52430.0,52430.0,25466000.0,CAM,2021.0
454,2019.0,9.0,2.0,187,78,72760.0,72760.0,19367000.0,RCB,2023.0
455,2015.0,7.0,1.0,181,80,48150.0,48150.0,23647000.0,CAM,2021.0
456,2018.0,7.0,1.0,184,77,51360.0,51360.0,21828000.0,RCB,2021.0
457,2020.0,9.0,10.0,181,75,65270.00000000001,65270.00000000001,24610000.0,RCM,2022.0
458,2020.0,8.0,12.0,176,74,43870.0,43870.0,31458000.0,LCM,2024.0
459,2017.0,7.0,1.0,180,85,21400.0,21400.0,15408000.0,LW,2020.0
460,2020.0,8.0,25.0,169,67,68480.0,68480.0,20972000.0,SUB,2023.0
461,2018.0,7.0,1.0,190,80,51360.0,51360.0,16264000.000000002,GK,2021.0
462,2019.0,7.0,1.0,188,86,40660.0,40660.0,33705000.0,ST,2023.0
463,2019.0,7.0,4.0,182,74,82390.0,82390.0,32100000.000000004,LCM,2022.0
464,2015.0,8.0,26.0,179,74,34240.0,34240.0,26964000.0,SUB,2023.0
465,2019.0,7.0,17.0,180,74,44940.0,44940.0,25466000.0,RCM,2023.0
466,2017.0,7.0,31.0,194,83,112350.0,112350.0,22363000.0,LDM,2023.0
468,2015.0,7.0,3.0,176,72,33170.0,33170.0,25894000.0,LB,2021.0
469,2008.0,7.0,1.0,182,74,39590.0,39590.0,26964000.0,RB,2023.0
470,2020.0,8.0,31.0,177,75,63130.00000000001,63130.00000000001,23647000.0,RF,2023.0
471,2011.0,7.0,1.0,185,80,18190.0,18190.0,25680000.0,RB,2023.0
472,2016.0,7.0,31.0,189,91,42800.0,42800.0,34882000.0,SUB,2024.0
473,2019.0,7.0,2.0,178,73,74900.0,74900.0,32528000.000000004,RS,2022.0
474,2017.0,7.0,1.0,178,77,22470.0,22470.0,8239000.000000001,CDM,2023.0
475,2019.0,7.0,3.0,187,84,535.0,535.0,28248000.0,RDM,2022.0
476,2017.0,8.0,31.0,174,74,92020.0,92020.0,26429000.0,SUB,2022.0
477,2018.0,1.0,30.0,184,73,31030.0,31030.0,28141000.0,LCB,2023.0
478,2018.0,1.0,17.0,182,74,32100.000000000004,32100.000000000004,25680000.0,LS,2021.0
479,2010.0,8.0,1.0,180,76,144450.0,144450.0,26322000.0,SUB,2021.0
480,2018.0,6.0,9.0,195,97,89880.0,89880.0,25466000.0,RCB,2023.0
481,2015.0,7.0,1.0,182,81,43870.0,43870.0,22791000.0,RWB,2023.0
482,2015.0,7.0,8.0,173,68,34240.0,34240.0,20223000.0,RB,2022.0
483,2016.0,7.0,5.0,181,76,59920.0,59920.0,27392000.0,SUB,2022.0
484,2018.0,7.0,13.0,187,79,31030.0,31030.0,29211000.0,CDM,2023.0
485,2015.0,7.0,2.0,173,70,176550.0,176550.0,31779000.0,SUB,2021.0
486,2019.0,7.0,4.0,170,65,39590.0,39590.0,28141000.0,SUB,2024.0
487,2018.0,1.0,12.0,189,88,18190.0,18190.0,11984000.0,GK,2022.0
488,2017.0,8.0,2.0,187,81,100580.0,100580.0,23005000.0,RES,2022.0
489,2019.0,7.0,1.0,175,70,43870.0,43870.0,23647000.0,RB,2024.0
490,2019.0,1.0,1.0,177,75,36380.0,36380.0,28462000.0,RB,2023.0
491,2019.0,1.0,1.0,182,74,535.0,535.0,25894000.0,GK,2023.0
492,2019.0,1.0,1.0,171,63,24610.0,24610.0,33598000.0,LM,2023.0
493,2019.0,1.0,1.0,179,80,535.0,535.0,21400000.0,RCB,2023.0
503,2017.0,1.0,13.0,186,90,38520.0,38520.0,40660000.0,RCB,2023.0
504,2019.0,7.0,1.0,174,64,96300.0,96300.0,50611000.0,RW,2025.0
505,2016.0,7.0,1.0,171,69,92020.0,92020.0,42800000.0,SUB,2024.0
506,2018.0,1.0,6.0,180,73,16050.000000000002,16050.000000000002,44726000.0,LCM,2023.0
507,2020.0,9.0,1.0,185,78,57780.0,57780.0,38627000.0,SUB,2025.0
508,2017.0,7.0,1.0,184,68,31030.0,31030.0,38199000.0,CDM,2022.0
509,2020.0,1.0,25.0,179,72,51360.0,51360.0,37664000.0,RAM,2024.0
510,2020.0,1.0,30.0,195,96,36380.0,36380.0,35952000.0,RCM,2024.0
511,2019.0,7.0,1.0,192,77,29960.0,29960.0,44298000.0,ST,2024.0
512,2016.0,6.0,29.0,185,80,33170.0,33170.0,37129000.0,RDM,2024.0
513,2018.0,7.0,2.0,175,73,38520.0,38520.0,39376000.0,RM,2023.0
514,2017.0,7.0,1.0,183,74,39590.0,39590.0,35631000.0,LDM,2024.0
515,2020.0,9.0,16.0,175,73,31030.0,31030.0,38199000.0,SUB,2027.0
516,2017.0,7.0,1.0,196,90,40660.0,40660.0,32528000.000000004,SUB,2022.0
517,2019.0,7.0,3.0,178,75,22470.0,22470.0,39376000.0,RCB,2024.0
518,2018.0,8.0,8.0,178,72,85600.0,85600.0,39376000.0,RWB,2023.0
520,2020.0,6.0,26.0,187,78,71690.0,71690.0,33705000.0,SUB,2025.0
521,2018.0,1.0,31.0,177,73,34240.0,34240.0,35631000.0,LW,2022.0
522,2016.0,6.0,25.0,180,66,85600.0,85600.0,39376000.0,LW,2024.0
523,2018.0,7.0,17.0,175,66,34240.0,34240.0,34882000.0,RB,2023.0
524,2019.0,8.0,4.0,184,78,117700.0,117700.0,37343000.0,SUB,2024.0
525,2015.0,7.0,16.0,195,97,53500.0,53500.0,28462000.0,SUB,2023.0
526,2013.0,4.0,10.0,187,82,73830.0,73830.0,31672000.0,RCB,2022.0
527,2020.0,9.0,4.0,182,74,53500.0,53500.0,32314000.000000004,SUB,2025.0
529,2019.0,1.0,11.0,175,69,32100.000000000004,32100.000000000004,39590000.0,SUB,2023.0
530,2016.0,8.0,31.0,187,71,85600.0,85600.0,35952000.0,ST,2025.0
531,2014.0,7.0,1.0,176,74,73830.0,73830.0,32742000.000000004,LDM,2024.0
532,2017.0,7.0,1.0,186,77,52430.0,52430.0,32314000.000000004,LF,2022.0
533,2020.0,9.0,10.0,184,78,34240.0,34240.0,32314000.000000004,LS,2023.0
534,2015.0,7.0,1.0,181,73,27820.0,27820.0,36059000.0,RCM,2024.0
535,2015.0,7.0,1.0,180,76,36380.0,36380.0,39590000.0,RM,2023.0
536,2013.0,7.0,1.0,193,88,90950.0,90950.0,32742000.000000004,SUB,2025.0
537,2018.0,7.0,16.0,189,78,31030.0,31030.0,34882000.0,LDM,2024.0
538,2019.0,6.0,21.0,191,85,21400.0,21400.0,27713000.0,GK,2023.0
539,2019.0,7.0,20.0,190,83,19260.0,19260.0,37771000.0,ST,2024.0
540,2011.0,6.0,1.0,173,66,62060.0,62060.0,33812000.0,RCM,2025.0
541,2020.0,8.0,5.0,180,75,107000.0,107000.0,29853000.0,SUB,2025.0
542,2017.0,1.0,27.0,191,91,24610.0,24610.0,27927000.0,GK,2021.0
543,2019.0,7.0,1.0,184,83,47080.0,47080.0,27499000.0,SUB,2023.0
545,2018.0,7.0,2.0,194,94,42800.0,42800.0,22791000.0,GK,2023.0
546,2018.0,8.0,21.0,184,80,60990.0,60990.0,30602000.0,RCB,2022.0
547,2018.0,7.0,27.0,180,69,51360.0,51360.0,33812000.0,LCM,2024.0
548,2019.0,7.0,1.0,178,67,43870.0,43870.0,34882000.0,LM,2024.0
549,2019.0,8.0,29.0,187,84,41730.0,41730.0,34882000.0,ST,2024.0
550,2018.0,7.0,1.0,188,80,19260.0,19260.0,22898000.0,RB,2023.0
551,2019.0,1.0,29.0,180,75,83460.0,83460.0,31886000.0,SUB,2023.0
552,2014.0,7.0,1.0,190,84,14980.0,14980.0,24396000.0,GK,2023.0
553,2018.0,1.0,30.0,176,79,82390.0,82390.0,29639000.0,RES,2022.0
554,2017.0,1.0,17.0,180,73,44940.0,44940.0,32742000.000000004,LCM,2022.0
555,2018.0,7.0,1.0,178,73,60990.0,60990.0,29639000.0,RWB,2024.0
556,2020.0,9.0,17.0,183,73,28890.0,28890.0,29104000.0,SUB,2025.0
557,2020.0,1.0,2.0,186,72,13910.0,13910.0,32207000.000000004,RCM,2024.0
558,2019.0,8.0,14.0,186,82,39590.0,39590.0,26643000.0,LB,2023.0
559,2019.0,7.0,4.0,183,74,32100.000000000004,32100.000000000004,36059000.0,RCM,2023.0
560,2016.0,7.0,1.0,186,77,107000.0,107000.0,29639000.0,SUB,2022.0
561,2019.0,7.0,1.0,172,81,42800.0,42800.0,37236000.0,LS,2023.0
562,2018.0,7.0,5.0,176,66,117700.0,117700.0,31886000.0,SUB,2024.0
563,2017.0,7.0,17.0,172,64,27820.0,27820.0,37236000.0,LM,2022.0
564,2018.0,7.0,26.0,190,88,29960.0,29960.0,24396000.0,RES,2024.0
565,2019.0,7.0,20.0,177,67,54570.0,54570.0,25680000.0,RCM,2024.0
566,2015.0,7.0,3.0,186,80,81320.0,81320.0,27499000.0,CB,2023.0
567,2015.0,7.0,1.0,186,87,53500.0,53500.0,24717000.0,SUB,2022.0
568,2018.0,7.0,4.0,183,78,50290.0,50290.0,23754000.0,RB,2024.0
569,2017.0,7.0,15.0,189,85,82390.0,82390.0,29639000.0,RES,2022.0
570,2019.0,8.0,6.0,197,86,42800.0,42800.0,23219000.0,GK,2023.0
571,2019.0,7.0,23.0,187,73,32100.000000000004,32100.000000000004,29104000.0,SUB,2023.0
572,2017.0,8.0,31.0,175,70,95230.0,95230.0,29853000.0,SUB,2023.0
573,2017.0,7.0,1.0,193,85,12840.0,12840.0,16906000.0,GK,2022.0
574,2016.0,7.0,1.0,184,78,28890.0,28890.0,29104000.0,RCB,2021.0
575,2013.0,7.0,1.0,174,71,149800.0,149800.0,31886000.0,SUB,2021.0
576,2018.0,7.0,2.0,188,80,42800.0,42800.0,32635000.000000004,LCM,2022.0
577,2020.0,2.0,28.0,173,66,25680.0,25680.0,22363000.0,RCM,2022.0
578,2020.0,8.0,4.0,190,84,42800.0,42800.0,19902000.0,GK,2024.0
579,2011.0,10.0,10.0,184,74,49220.0,49220.0,25680000.0,LDM,2022.0
580,2020.0,9.0,7.0,163,70,50290.0,50290.0,31672000.0,SUB,2025.0
581,2018.0,8.0,27.0,187,82,18190.0,18190.0,32207000.000000004,LCM,2024.0
582,2018.0,7.0,1.0,181,76,33170.0,33170.0,24717000.0,CDM,2022.0
584,2018.0,8.0,17.0,182,67,44940.0,44940.0,28462000.0,RM,2023.0
585,2019.0,6.0,25.0,188,84,88810.0,88810.0,30602000.0,LCM,2024.0
586,2020.0,9.0,2.0,177,77,21400.0,21400.0,20544000.0,LB,2024.0
587,2017.0,7.0,19.0,173,63,21400.0,21400.0,33277000.000000004,RW,2024.0
588,2017.0,7.0,1.0,187,82,21400.0,21400.0,32207000.000000004,ST,2023.0
589,2020.0,9.0,12.0,185,78,51360.0,51360.0,28462000.0,LM,2025.0
590,2019.0,8.0,14.0,187,86,33170.0,33170.0,33705000.0,ST,2024.0
591,2019.0,7.0,16.0,181,79,62060.0,62060.0,26643000.0,SUB,2024.0
592,2020.0,9.0,7.0,175,67,11770.0,11770.0,9416000.0,SUB,2022.0
593,2020.0,9.0,1.0,188,92,32100.000000000004,32100.000000000004,2354000.0,SUB,2023.0
594,2019.0,8.0,6.0,185,78,36380.0,36380.0,10058000.0,GK,2024.0
595,2020.0,1.0,1.0,174,73,16050.000000000002,16050.000000000002,4387000.0,CDM,2021.0
596,2017.0,6.0,19.0,187,88,29960.0,29960.0,15301000.0,GK,2022.0
597,2018.0,7.0,7.0,193,90,12840.0,12840.0,2461000.0,GK,2022.0
598,2019.0,8.0,6.0,186,75,37450.0,37450.0,9523000.0,LCB,2024.0
599,2020.0,8.0,23.0,172,67,535.0,535.0,9844000.0,RB,2022.0
600,2007.0,7.0,1.0,174,76,90950.0,90950.0,21400000.0,RES,2021.0
601,2013.0,1.0,10.0,178,73,12840.0,12840.0,10486000.0,CAM,2021.0
602,2018.0,7.0,2.0,186,84,81320.0,81320.0,16264000.000000002,RES,2021.0
603,2016.0,7.0,5.0,183,73,35310.0,35310.0,16906000.0,RM,2021.0
604,2019.0,7.0,4.0,183,80,51360.0,51360.0,14552000.0,GK,2022.0
605,2018.0,8.0,13.0,172,70,46010.0,46010.0,17976000.0,RS,2021.0
606,2014.0,7.0,4.0,193,94,42800.0,42800.0,9416000.0,GK,2021.0
607,2018.0,8.0,8.0,167,68,23540.0,23540.0,8988000.0,CDM,2021.0
608,2019.0,7.0,1.0,167,58,535.0,535.0,12412000.0,LM,2021.0
609,2017.0,7.0,6.0,172,68,38520.0,38520.0,17976000.0,SUB,2021.0
610,2014.0,1.0,25.0,170,63,117700.0,117700.0,20330000.0,SUB,2021.0
611,2018.0,7.0,13.0,179,72,31030.0,31030.0,13268000.0,SUB,2021.0
612,2020.0,8.0,16.0,176,70,17120.0,17120.0,11770000.0,SUB,2022.0
613,2018.0,1.0,31.0,193,91,102720.0,102720.0,16264000.000000002,SUB,2021.0
614,2009.0,2.0,4.0,177,77,81320.0,81320.0,18297000.0,RB,2022.0
615,2012.0,6.0,27.0,192,84,535.0,535.0,11021000.0,LCB,2021.0
616,2018.0,8.0,2.0,185,80,27820.0,27820.0,22470000.0,SUB,2022.0
617,2018.0,7.0,25.0,180,85,49220.0,49220.0,13696000.0,RM,2021.0
618,2016.0,8.0,31.0,187,91,95230.0,95230.0,23433000.0,SUB,2023.0
619,2014.0,7.0,1.0,184,75,42800.0,42800.0,7276000.0,SUB,2021.0
620,2016.0,1.0,1.0,179,70,59920.0,59920.0,20009000.0,SUB,2021.0
621,2017.0,8.0,16.0,186,77,88810.0,88810.0,24396000.0,SUB,2022.0
622,2017.0,8.0,14.0,176,75,74900.0,74900.0,24396000.0,RM,2022.0
623,2017.0,7.0,21.0,186,76,17120.0,17120.0,13696000.0,ST,2023.0
624,2015.0,7.0,1.0,192,87,57780.0,57780.0,14124000.0,SUB,2021.0
625,2020.0,9.0,14.0,182,80,535.0,535.0,23647000.0,CDM,2023.0
627,2020.0,7.0,1.0,196,89,50290.0,50290.0,19367000.0,CDM,2021.0
628,2016.0,2.0,5.0,174,72,31030.0,31030.0,19902000.0,RS,2020.0
629,2019.0,7.0,13.0,181,74,44940.0,44940.0,18190000.0,ST,2022.0
630,2019.0,1.0,7.0,190,80,36380.0,36380.0,17976000.0,SUB,2023.0
631,2012.0,1.0,17.0,180,82,59920.0,59920.0,20330000.0,LCB,2021.0
632,2010.0,7.0,1.0,194,81,107000.0,107000.0,20330000.0,RES,2022.0
633,2017.0,7.0,14.0,182,77,32100.000000000004,32100.000000000004,22470000.0,LB,2022.0
634,2019.0,7.0,8.0,178,73,25680.0,25680.0,21614000.0,RM,2022.0
635,2019.0,7.0,4.0,182,71,83460.0,83460.0,22791000.0,SUB,2024.0
636,2015.0,8.0,20.0,183,81,112350.0,112350.0,15836000.0,SUB,2022.0
637,2020.0,8.0,4.0,171,64,26750.0,26750.0,14659000.0,RM,2022.0
638,2019.0,7.0,9.0,180,77,34240.0,34240.0,20544000.0,ST,2022.0
639,2010.0,7.0,1.0,171,62,36380.0,36380.0,17976000.0,SUB,2021.0
640,2019.0,6.0,12.0,181,83,46010.0,46010.0,27820000.0,LS,2023.0
641,2019.0,7.0,1.0,179,79,69550.0,69550.0,22791000.0,SUB,2024.0
642,2014.0,9.0,1.0,184,73,47080.0,47080.0,25038000.0,LW,2023.0
643,2019.0,8.0,7.0,184,78,78110.0,78110.0,19474000.0,RCB,2024.0
644,2019.0,7.0,1.0,180,73,34240.0,34240.0,25894000.0,LS,2022.0
645,2019.0,1.0,10.0,177,72,33170.0,33170.0,26964000.0,SUB,2022.0
646,2017.0,7.0,12.0,185,79,58850.0,58850.0,26322000.0,SUB,2022.0
647,2014.0,1.0,31.0,184,80,66340.0,66340.0,19153000.0,SUB,2022.0
648,2018.0,7.0,1.0,196,85,34240.0,34240.0,19153000.0,SUB,2022.0
649,2020.0,7.0,1.0,183,75,42800.0,42800.0,20330000.0,RCB,2023.0
650,2019.0,7.0,23.0,180,75,51360.0,51360.0,22791000.0,RM,2023.0
